"TIME","GEO","INDIC_NRG","UNIT","Value","Flag and Footnotes"
"2012","United Kingdom","Final Energy Consumption","Percentage",":",""
"2012","United Kingdom","Final Energy Consumption","Index, 2005=100","89.0",""
"2012","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.8",""
"2012","Iceland","Primary energy consumption","Percentage",":",""
"2012","Iceland","Primary energy consumption","Index, 2005=100","180.4",""
"2012","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.7",""
"2012","Iceland","Final Energy Consumption","Percentage",":",""
"2012","Iceland","Final Energy Consumption","Index, 2005=100","136.8",""
"2012","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","27.8",""
"2012","Norway","Primary energy consumption","Percentage",":",""
"2012","Norway","Primary energy consumption","Index, 2005=100","111.8",""
"2012","Norway","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","18.8",""
"2012","Norway","Final Energy Consumption","Percentage",":",""
"2012","Norway","Final Energy Consumption","Index, 2005=100","101.1",""
"2012","Montenegro","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1.0",""
"2012","Montenegro","Primary energy consumption","Percentage",":",""
"2012","Montenegro","Primary energy consumption","Index, 2005=100","97.8",""
"2012","Montenegro","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.7",""
"2012","Montenegro","Final Energy Consumption","Percentage",":",""
"2012","Montenegro","Final Energy Consumption","Index, 2005=100","88.4",""
"2012","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.9",""
"2012","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Percentage",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Index, 2005=100","106.6",""
"2012","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.8",""
"2012","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Percentage",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Index, 2005=100","109.0",""
"2012","Albania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.1",""
"2012","Albania","Primary energy consumption","Percentage",":",""
"2012","Albania","Primary energy consumption","Index, 2005=100","98.6",""
"2012","Albania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.9",""
"2012","Albania","Final Energy Consumption","Percentage",":",""
"2012","Albania","Final Energy Consumption","Index, 2005=100","99.8",""
"2012","Serbia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","14.2",""
"2012","Serbia","Primary energy consumption","Percentage",":",""
"2012","Serbia","Primary energy consumption","Index, 2005=100","92.8",""
"2012","Serbia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","8.5",""
"2012","Serbia","Final Energy Consumption","Percentage",":",""
"2012","Serbia","Final Energy Consumption","Index, 2005=100","88.7",""
"2012","Turkey","Primary energy consumption","Million TOE (tonnes of oil equivalent)","112.5",""
"2012","Turkey","Primary energy consumption","Percentage",":",""
"2012","Turkey","Primary energy consumption","Index, 2005=100","138.7",""
"2012","Turkey","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","84.2",""
"2012","Turkey","Final Energy Consumption","Percentage",":",""
"2012","Turkey","Final Energy Consumption","Index, 2005=100","132.7",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.3",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Percentage",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Index, 2005=100","120.7",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.2",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Percentage",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Index, 2005=100","126.1",""
"2012","Moldova","Primary energy consumption","Million TOE (tonnes of oil equivalent)","3.4",""
"2012","Moldova","Primary energy consumption","Percentage",":",""
"2012","Moldova","Primary energy consumption","Index, 2005=100","96.3",""
"2012","Moldova","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.3",""
"2012","Moldova","Final Energy Consumption","Percentage",":",""
"2012","Moldova","Final Energy Consumption","Index, 2005=100","97.7",""
"2012","Ukraine","Primary energy consumption","Million TOE (tonnes of oil equivalent)","116.3",""
"2012","Ukraine","Primary energy consumption","Percentage",":",""
"2012","Ukraine","Primary energy consumption","Index, 2005=100","86.7",""
"2012","Ukraine","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","72.8",""
"2012","Ukraine","Final Energy Consumption","Percentage",":",""
"2012","Ukraine","Final Energy Consumption","Index, 2005=100","90.1",""
"2013","European Union (28 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,569.1",""
"2013","European Union (28 countries)","Primary energy consumption","Percentage","11.8",""
"2013","European Union (28 countries)","Primary energy consumption","Index, 2005=100","91.6",""
"2013","European Union (28 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1,106.2",""
"2013","European Union (28 countries)","Final Energy Consumption","Percentage","12.8",""
"2013","European Union (28 countries)","Final Energy Consumption","Index, 2005=100","92.8",""
"2013","Euro area (19 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,100.2",""
"2013","Euro area (19 countries)","Primary energy consumption","Percentage",":",""
"2013","Euro area (19 countries)","Primary energy consumption","Index, 2005=100","91.5",""
"2013","Euro area (19 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","784.2",""
"2013","Euro area (19 countries)","Final Energy Consumption","Percentage",":",""
"2013","Euro area (19 countries)","Final Energy Consumption","Index, 2005=100","92.8",""
"2013","Belgium","Primary energy consumption","Million TOE (tonnes of oil equivalent)","48.6",""
"2013","Belgium","Primary energy consumption","Percentage",":",""
"2013","Belgium","Primary energy consumption","Index, 2005=100","94.7",""
"2013","Belgium","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","36.2",""
"2013","Belgium","Final Energy Consumption","Percentage",":",""
"2013","Belgium","Final Energy Consumption","Index, 2005=100","98.8",""
"2013","Bulgaria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","16.3",""
"2013","Bulgaria","Primary energy consumption","Percentage",":",""
"2013","Bulgaria","Primary energy consumption","Index, 2005=100","86.2",""
"2013","Bulgaria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","8.8",""
"2013","Bulgaria","Final Energy Consumption","Percentage",":",""
"2013","Bulgaria","Final Energy Consumption","Index, 2005=100","86.2",""
"2013","Czech Republic","Primary energy consumption","Million TOE (tonnes of oil equivalent)","39.6",""
"2013","Czech Republic","Primary energy consumption","Percentage",":",""
"2013","Czech Republic","Primary energy consumption","Index, 2005=100","93.9",""
"2013","Czech Republic","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","23.9",""
"2013","Czech Republic","Final Energy Consumption","Percentage",":",""
"2013","Czech Republic","Final Energy Consumption","Index, 2005=100","91.6",""
"2013","Denmark","Primary energy consumption","Million TOE (tonnes of oil equivalent)","17.9",""
"2013","Denmark","Primary energy consumption","Percentage",":",""
"2013","Denmark","Primary energy consumption","Index, 2005=100","93.1",""
"2013","Denmark","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","14.1",""
"2013","Denmark","Final Energy Consumption","Percentage",":",""
"2013","Denmark","Final Energy Consumption","Index, 2005=100","90.7",""
"2013","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","302.8",""
"2013","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Percentage",":",""
"2013","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Index, 2005=100","95.4",""
"2013","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","217.7",""
"2013","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Percentage",":",""
"2013","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Index, 2005=100","99.6",""
"2013","Estonia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.5",""
"2013","Estonia","Primary energy consumption","Percentage",":",""
"2013","Estonia","Primary energy consumption","Index, 2005=100","121.3",""
"2013","Estonia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.9",""
"2013","Estonia","Final Energy Consumption","Percentage",":",""
"2013","Estonia","Final Energy Consumption","Index, 2005=100","99.7",""
"2013","Ireland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","13.4",""
"2013","Ireland","Primary energy consumption","Percentage",":",""
"2013","Ireland","Primary energy consumption","Index, 2005=100","90.9",""
"2013","Ireland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.7",""
"2013","Ireland","Final Energy Consumption","Percentage",":",""
"2013","Ireland","Final Energy Consumption","Index, 2005=100","85.2",""
"2013","Greece","Primary energy consumption","Million TOE (tonnes of oil equivalent)","23.6",""
"2013","Greece","Primary energy consumption","Percentage",":",""
"2013","Greece","Primary energy consumption","Index, 2005=100","77.2",""
"2013","Greece","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.3",""
"2013","Greece","Final Energy Consumption","Percentage",":",""
"2013","Greece","Final Energy Consumption","Index, 2005=100","73.2",""
"2013","Spain","Primary energy consumption","Million TOE (tonnes of oil equivalent)","114.3",""
"2013","Spain","Primary energy consumption","Percentage",":",""
"2013","Spain","Primary energy consumption","Index, 2005=100","84.1",""
"2013","Spain","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","80.8",""
"2013","Spain","Final Energy Consumption","Percentage",":",""
"2013","Spain","Final Energy Consumption","Index, 2005=100","82.6",""
"2013","France","Primary energy consumption","Million TOE (tonnes of oil equivalent)","245.4",""
"2013","France","Primary energy consumption","Percentage",":",""
"2013","France","Primary energy consumption","Index, 2005=100","94.4",""
"2013","France","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","151.9",""
"2013","France","Final Energy Consumption","Percentage",":",""
"2013","France","Final Energy Consumption","Index, 2005=100","94.8",""
"2013","Croatia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","8.0",""
"2013","Croatia","Primary energy consumption","Percentage",":",""
"2013","Croatia","Primary energy consumption","Index, 2005=100","88.4",""
"2013","Croatia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","6.6",""
"2013","Croatia","Final Energy Consumption","Percentage",":",""
"2013","Croatia","Final Energy Consumption","Index, 2005=100","90.8",""
"2013","Italy","Primary energy consumption","Million TOE (tonnes of oil equivalent)","153.2",""
"2013","Italy","Primary energy consumption","Percentage",":",""
"2013","Italy","Primary energy consumption","Index, 2005=100","84.4",""
"2013","Italy","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","118.5",""
"2013","Italy","Final Energy Consumption","Percentage",":",""
"2013","Italy","Final Energy Consumption","Index, 2005=100","86.4",""
"2013","Cyprus","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.2",""
"2013","Cyprus","Primary energy consumption","Percentage",":",""
"2013","Cyprus","Primary energy consumption","Index, 2005=100","87.5",""
"2013","Cyprus","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.6",""
"2013","Cyprus","Final Energy Consumption","Percentage",":",""
"2013","Cyprus","Final Energy Consumption","Index, 2005=100","88.0",""
"2013","Latvia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.4",""
"2013","Latvia","Primary energy consumption","Percentage",":",""
"2013","Latvia","Primary energy consumption","Index, 2005=100","97.0",""
"2013","Latvia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","3.9",""
"2013","Latvia","Final Energy Consumption","Percentage",":",""
"2013","Latvia","Final Energy Consumption","Index, 2005=100","95.9",""
"2013","Lithuania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.7",""
"2013","Lithuania","Primary energy consumption","Percentage",":",""
"2013","Lithuania","Primary energy consumption","Index, 2005=100","71.8",""
"2013","Lithuania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.7",""
"2013","Lithuania","Final Energy Consumption","Percentage",":",""
"2013","Lithuania","Final Energy Consumption","Index, 2005=100","102.9",""
"2013","Luxembourg","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.3",""
"2013","Luxembourg","Primary energy consumption","Percentage",":",""
"2013","Luxembourg","Primary energy consumption","Index, 2005=100","90.2",""
"2013","Luxembourg","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.1",""
"2013","Luxembourg","Final Energy Consumption","Percentage",":",""
"2013","Luxembourg","Final Energy Consumption","Index, 2005=100","92.2",""
"2013","Hungary","Primary energy consumption","Million TOE (tonnes of oil equivalent)","20.8",""
"2013","Hungary","Primary energy consumption","Percentage",":",""
"2013","Hungary","Primary energy consumption","Index, 2005=100","81.8",""
"2013","Hungary","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","14.9",""
"2013","Hungary","Final Energy Consumption","Percentage",":",""
"2013","Hungary","Final Energy Consumption","Index, 2005=100","81.5",""
"2013","Malta","Primary energy consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2013","Malta","Primary energy consumption","Percentage",":",""
"2013","Malta","Primary energy consumption","Index, 2005=100","91.1",""
"2013","Malta","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.5",""
"2013","Malta","Final Energy Consumption","Percentage",":",""
"2013","Malta","Final Energy Consumption","Index, 2005=100","137.6",""
"2013","Netherlands","Primary energy consumption","Million TOE (tonnes of oil equivalent)","66.4",""
"2013","Netherlands","Primary energy consumption","Percentage",":",""
"2013","Netherlands","Primary energy consumption","Index, 2005=100","95.9",""
"2013","Netherlands","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","51.6",""
"2013","Netherlands","Final Energy Consumption","Percentage",":",""
"2013","Netherlands","Final Energy Consumption","Index, 2005=100","95.2",""
"2013","Austria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","31.9",""
"2013","Austria","Primary energy consumption","Percentage",":",""
"2013","Austria","Primary energy consumption","Index, 2005=100","98.1",""
"2013","Austria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","27.9",""
"2013","Austria","Final Energy Consumption","Percentage",":",""
"2013","Austria","Final Energy Consumption","Index, 2005=100","100.3",""
"2013","Poland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","93.0",""
"2013","Poland","Primary energy consumption","Percentage",":",""
"2013","Poland","Primary energy consumption","Index, 2005=100","106.1",""
"2013","Poland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","63.3",""
"2013","Poland","Final Energy Consumption","Percentage",":",""
"2013","Poland","Final Energy Consumption","Index, 2005=100","107.3",""
"2013","Portugal","Primary energy consumption","Million TOE (tonnes of oil equivalent)","21.0",""
"2013","Portugal","Primary energy consumption","Percentage",":",""
"2013","Portugal","Primary energy consumption","Index, 2005=100","84.5",""
"2013","Portugal","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.9",""
"2013","Portugal","Final Energy Consumption","Percentage",":",""
"2013","Portugal","Final Energy Consumption","Index, 2005=100","83.4",""
"2013","Romania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","31.0",""
"2013","Romania","Primary energy consumption","Percentage",":",""
"2013","Romania","Primary energy consumption","Index, 2005=100","84.3",""
"2013","Romania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","21.8",""
"2013","Romania","Final Energy Consumption","Percentage",":",""
"2013","Romania","Final Energy Consumption","Index, 2005=100","88.3",""
"2013","Slovenia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.8",""
"2013","Slovenia","Primary energy consumption","Percentage",":",""
"2013","Slovenia","Primary energy consumption","Index, 2005=100","96.3",""
"2013","Slovenia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.8",""
"2013","Slovenia","Final Energy Consumption","Percentage",":",""
"2013","Slovenia","Final Energy Consumption","Index, 2005=100","98.1",""
"2013","Slovakia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","15.9",""
"2013","Slovakia","Primary energy consumption","Percentage",":",""
"2013","Slovakia","Primary energy consumption","Index, 2005=100","89.7",""
"2013","Slovakia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.6",""
"2013","Slovakia","Final Energy Consumption","Percentage",":",""
"2013","Slovakia","Final Energy Consumption","Index, 2005=100","91.8",""
"2013","Finland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","33.0",""
"2013","Finland","Primary energy consumption","Percentage",":",""
"2013","Finland","Primary energy consumption","Index, 2005=100","98.8",""
"2013","Finland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","24.7",""
"2013","Finland","Final Energy Consumption","Percentage",":",""
"2013","Finland","Final Energy Consumption","Index, 2005=100","98.0",""
"2013","Sweden","Primary energy consumption","Million TOE (tonnes of oil equivalent)","47.1",""
"2013","Sweden","Primary energy consumption","Percentage",":",""
"2013","Sweden","Primary energy consumption","Index, 2005=100","96.6",""
"2013","Sweden","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","31.6",""
"2013","Sweden","Final Energy Consumption","Percentage",":",""
"2013","Sweden","Final Energy Consumption","Index, 2005=100","93.9",""
"2013","United Kingdom","Primary energy consumption","Million TOE (tonnes of oil equivalent)","195.1",""
"2013","United Kingdom","Primary energy consumption","Percentage",":",""
"2013","United Kingdom","Primary energy consumption","Index, 2005=100","87.6",""
"2013","United Kingdom","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","137.2",""
"2013","United Kingdom","Final Energy Consumption","Percentage",":",""
"2013","United Kingdom","Final Energy Consumption","Index, 2005=100","89.8",""
"2013","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.1",""
"2013","Iceland","Primary energy consumption","Percentage",":",""
"2013","Iceland","Primary energy consumption","Index, 2005=100","189.0",""
"2013","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.9",""
"2013","Iceland","Final Energy Consumption","Percentage",":",""
"2013","Iceland","Final Energy Consumption","Index, 2005=100","143.2",""
"2013","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","31.3",""
"2013","Norway","Primary energy consumption","Percentage",":",""
"2013","Norway","Primary energy consumption","Index, 2005=100","126.0",""
"2013","Norway","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","19.0",""
"2013","Norway","Final Energy Consumption","Percentage",":",""
"2013","Norway","Final Energy Consumption","Index, 2005=100","102.4",""
"2013","Montenegro","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1.0",""
"2013","Montenegro","Primary energy consumption","Percentage",":",""
"2013","Montenegro","Primary energy consumption","Index, 2005=100","94.8",""
"2013","Montenegro","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.7",""
"2013","Montenegro","Final Energy Consumption","Percentage",":",""
"2013","Montenegro","Final Energy Consumption","Index, 2005=100","87.5",""
"2013","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.7",""
"2013","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Percentage",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Index, 2005=100","97.8",""
"2013","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.8",""
"2013","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Percentage",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Index, 2005=100","104.5",""
"2013","Albania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.2",""
"2013","Albania","Primary energy consumption","Percentage",":",""
"2013","Albania","Primary energy consumption","Index, 2005=100","105.2",""
"2013","Albania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2013","Albania","Final Energy Consumption","Percentage",":",""
"2013","Albania","Final Energy Consumption","Index, 2005=100","104.4",""
"2013","Serbia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","14.4",""
"2013","Serbia","Primary energy consumption","Percentage",":",""
"2013","Serbia","Primary energy consumption","Index, 2005=100","93.9",""
"2013","Serbia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","8.3",""
"2013","Serbia","Final Energy Consumption","Percentage",":",""
"2013","Serbia","Final Energy Consumption","Index, 2005=100","86.9",""
"2013","Turkey","Primary energy consumption","Million TOE (tonnes of oil equivalent)","111.3",""
"2013","Turkey","Primary energy consumption","Percentage",":",""
"2013","Turkey","Primary energy consumption","Index, 2005=100","137.2",""
"2013","Turkey","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","82.9",""
"2013","Turkey","Final Energy Consumption","Percentage",":",""
"2013","Turkey","Final Energy Consumption","Index, 2005=100","130.7",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.3",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Percentage",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Index, 2005=100","116.9",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.2",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Percentage",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Index, 2005=100","121.1",""
"2013","Moldova","Primary energy consumption","Million TOE (tonnes of oil equivalent)","3.1",""
"2013","Moldova","Primary energy consumption","Percentage",":",""
"2013","Moldova","Primary energy consumption","Index, 2005=100","86.5",""
"2013","Moldova","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.3",""
"2013","Moldova","Final Energy Consumption","Percentage",":",""
"2013","Moldova","Final Energy Consumption","Index, 2005=100","93.8",""
"2013","Ukraine","Primary energy consumption","Million TOE (tonnes of oil equivalent)","110.1",""
"2013","Ukraine","Primary energy consumption","Percentage",":",""
"2013","Ukraine","Primary energy consumption","Index, 2005=100","82.1",""
"2013","Ukraine","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","71.4",""
"2013","Ukraine","Final Energy Consumption","Percentage",":",""
"2013","Ukraine","Final Energy Consumption","Index, 2005=100","88.3",""
"2014","European Union (28 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,507.1",""
"2014","European Union (28 countries)","Primary energy consumption","Percentage","15.7",""
"2014","European Union (28 countries)","Primary energy consumption","Index, 2005=100","88.0",""
"2014","European Union (28 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1,061.2",""
"2014","European Union (28 countries)","Final Energy Consumption","Percentage","16.9",""
"2014","European Union (28 countries)","Final Energy Consumption","Index, 2005=100","89.0",""
"2014","Euro area (19 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,057.8",""
"2014","Euro area (19 countries)","Primary energy consumption","Percentage",":",""
"2014","Euro area (19 countries)","Primary energy consumption","Index, 2005=100","88.0",""
"2014","Euro area (19 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","750.3",""
"2014","Euro area (19 countries)","Final Energy Consumption","Percentage",":",""
"2014","Euro area (19 countries)","Final Energy Consumption","Index, 2005=100","88.8",""
"2014","Belgium","Primary energy consumption","Million TOE (tonnes of oil equivalent)","45.0",""
"2014","Belgium","Primary energy consumption","Percentage",":",""
"2014","Belgium","Primary energy consumption","Index, 2005=100","87.6",""
"2014","Belgium","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","34.0",""
"2014","Belgium","Final Energy Consumption","Percentage",":",""
"2014","Belgium","Final Energy Consumption","Index, 2005=100","93.1",""
"2014","Bulgaria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","17.2",""
"2014","Bulgaria","Primary energy consumption","Percentage",":",""
"2014","Bulgaria","Primary energy consumption","Index, 2005=100","91.1",""
"2014","Bulgaria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","9.0",""
"2014","Bulgaria","Final Energy Consumption","Percentage",":",""
"2014","Bulgaria","Final Energy Consumption","Index, 2005=100","88.5",""
"2014","Czech Republic","Primary energy consumption","Million TOE (tonnes of oil equivalent)","38.6",""
"2014","Czech Republic","Primary energy consumption","Percentage",":",""
"2014","Czech Republic","Primary energy consumption","Index, 2005=100","91.4",""
"2014","Czech Republic","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","23.0",""
"2014","Czech Republic","Final Energy Consumption","Percentage",":",""
"2014","Czech Republic","Final Energy Consumption","Index, 2005=100","88.4",""
"2014","Denmark","Primary energy consumption","Million TOE (tonnes of oil equivalent)","16.7",""
"2014","Denmark","Primary energy consumption","Percentage",":",""
"2014","Denmark","Primary energy consumption","Index, 2005=100","86.4",""
"2014","Denmark","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","13.5",""
"2014","Denmark","Final Energy Consumption","Percentage",":",""
"2014","Denmark","Final Energy Consumption","Index, 2005=100","87.2",""
"2014","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","291.8",""
"2014","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Percentage",":",""
"2014","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Index, 2005=100","92.0",""
"2014","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","208.9",""
"2014","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Percentage",":",""
"2014","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Index, 2005=100","95.6",""
"2014","Estonia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.6",""
"2014","Estonia","Primary energy consumption","Percentage",":",""
"2014","Estonia","Primary energy consumption","Index, 2005=100","122.9",""
"2014","Estonia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.8",""
"2014","Estonia","Final Energy Consumption","Percentage",":",""
"2014","Estonia","Final Energy Consumption","Index, 2005=100","97.8",""
"2014","Ireland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","13.4",""
"2014","Ireland","Primary energy consumption","Percentage",":",""
"2014","Ireland","Primary energy consumption","Index, 2005=100","90.5",""
"2014","Ireland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.8",""
"2014","Ireland","Final Energy Consumption","Percentage",":",""
"2014","Ireland","Final Energy Consumption","Index, 2005=100","85.5",""
"2014","Greece","Primary energy consumption","Million TOE (tonnes of oil equivalent)","23.7",""
"2014","Greece","Primary energy consumption","Percentage",":",""
"2014","Greece","Primary energy consumption","Index, 2005=100","77.4",""
"2014","Greece","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.6",""
"2014","Greece","Final Energy Consumption","Percentage",":",""
"2014","Greece","Final Energy Consumption","Index, 2005=100","74.3",""
"2014","Spain","Primary energy consumption","Million TOE (tonnes of oil equivalent)","112.6",""
"2014","Spain","Primary energy consumption","Percentage",":",""
"2014","Spain","Primary energy consumption","Index, 2005=100","82.9",""
"2014","Spain","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","79.2",""
"2014","Spain","Final Energy Consumption","Percentage",":",""
"2014","Spain","Final Energy Consumption","Index, 2005=100","81.0",""
"2014","France","Primary energy consumption","Million TOE (tonnes of oil equivalent)","234.5",""
"2014","France","Primary energy consumption","Percentage",":",""
"2014","France","Primary energy consumption","Index, 2005=100","90.2",""
"2014","France","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","141.7",""
"2014","France","Final Energy Consumption","Percentage",":",""
"2014","France","Final Energy Consumption","Index, 2005=100","88.5",""
"2014","Croatia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","7.7",""
"2014","Croatia","Primary energy consumption","Percentage",":",""
"2014","Croatia","Primary energy consumption","Index, 2005=100","84.1",""
"2014","Croatia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","6.2",""
"2014","Croatia","Final Energy Consumption","Percentage",":",""
